quant,L1,L2,a1,a2,b1,b2
700,55.8256332417931,50.9806348341985,0.252668592112149,4.80887167089872,7.81082755477458,7.73907088409098
701,55.8433657801053,50.9904758581983,0.256210681086591,4.81103241980968,7.81784729420764,7.74858887797714
702,55.8626116005456,51.0036908205988,0.259402689748112,4.81510740786456,7.82636940851951,7.75817126301763
703,55.8799363594914,51.0136694581219,0.26277637276908,4.81860470465972,7.83285301786871,7.76657498454842
704,55.8996160439303,51.0270066065915,0.267412420909274,4.82205866168972,7.84141880336668,7.77702364552768
705,55.913824105564,51.0392472941285,0.272646196917803,4.82548070094691,7.85034444853261,7.78538219753369
706,55.9301552907207,51.052381428229,0.278208334263008,4.82806765356875,7.85969338599246,7.79502971154134
707,55.9464373251204,51.0634695559507,0.283804535411645,4.83278077900984,7.86815857920694,7.80276123887881
708,55.9635869497538,51.0768834259007,0.28894489355169,4.83512259607277,7.87647710263639,7.81069253518016
709,55.9814133353294,51.0881803377319,0.292938037521229,4.83899300397161,7.8840571324897,7.82039494376855
710,55.9985436900307,51.1023261990346,0.296168085712478,4.84288241378722,7.89337337375715,7.83133998725827
711,56.0177882307221,51.1128537814648,0.300046192592718,4.84569048895689,7.90127401893481,7.84247592920659
712,56.0331286680345,51.1262682217191,0.302817067360905,4.84943447226907,7.90994885728322,7.84949270159738
713,56.0476994783996,51.1349951265559,0.307072851155554,4.85369272494503,7.91907437416139,7.85969175034189
714,56.0656902187168,51.1493088199319,0.311712513708484,4.85691193454724,7.92674137679879,7.86855532771783
715,56.0833219006169,51.1597229870531,0.317111909350798,4.85926362072852,7.93410656159528,7.87884256595617
716,56.1023990247542,51.1735468916683,0.323170735777716,4.86330915149991,7.93999396835738,7.88945123938674
717,56.1180783314563,51.1862881713463,0.328701788754326,4.86680215779289,7.94791680827203,7.89959697989608
718,56.1357698678253,51.1974130662866,0.33591376440828,4.87000619404043,7.95721741603652,7.91092446691537
719,56.1544817014916,51.2088805893839,0.339107846756614,4.8731749716458,7.96599872050358,7.92155696341772
720,56.167866017608,51.2225146532605,0.341448771169317,4.87703658069782,7.97403828638352,7.92917367821171
721,56.1855647807973,51.2324142617633,0.341928053165574,4.88001668703397,7.98215777605642,7.93904831066417
722,56.2036769573699,51.2486763515399,0.342814936008407,4.88322341819591,7.98957072764683,7.94778740136242
723,56.2189407417174,51.2581017343611,0.343389037178676,4.88704861946104,7.99852523919474,7.95818222691469
724,56.2368954202053,51.2726519436044,0.343883928129007,4.89100151284116,8.00697286898313,7.96622519030348
725,56.2554170461943,51.2829636181845,0.344736189722805,4.89295032634352,8.01603280716026,7.97721248023393
726,56.2731445360709,51.2965659268321,0.345393092654744,4.896763156023,8.02400995621822,7.98609120847262
727,56.2915708972713,51.307108929584,0.34592082405932,4.90027011297484,8.03374270304387,7.99574856022002
728,56.3071582185358,51.3208006713681,0.347212426322796,4.90260439855966,8.04233561186738,8.00363299970259
729,56.324732903553,51.330127199889,0.34877009555212,4.90540958392244,8.04813111076994,8.01251040100746
730,56.3434049616229,51.3441799193899,0.350324190543816,4.90844019684938,8.05535017455725,8.02373022620466
731,56.3616386245641,51.3540652875648,0.351609105249451,4.91177425392742,8.06294441242901,8.03417075967157
732,56.3770174687826,51.3666764973601,0.353353388506172,4.914539738269,8.07164075928899,8.04445365858835
733,56.393915943507,51.3782902836212,0.355930778179636,4.9177941379847,8.0797503373895,8.05427004778205
734,56.4113381639356,51.3931045292048,0.35897500929417,4.92007066973393,8.08785259640608,8.06370119165121
735,56.4271014922307,51.4006873717074,0.360624851316049,4.92308647018996,8.09620034124973,8.07376513788494
736,56.4455435620596,51.4172150466748,0.363281431266571,4.92610442952146,8.10396026902369,8.08449848660412
737,56.4636593329434,51.4277681465963,0.365517986158803,4.92854024311096,8.1108197773051,8.09509868698568
738,56.4808104083598,51.4393520181386,0.368386783937003,4.93220113310133,8.11994127007112,8.10168680690304
739,56.4993603674264,51.4514174325025,0.370829312513865,4.93486597962528,8.12868955250894,8.11280475439147
740,56.5156170415642,51.4618387356038,0.374562721750807,4.93787985237598,8.13763520752677,8.12182431958793
741,56.5326541474939,51.4746253936906,0.377169000322641,4.94074324855903,8.14610891970662,8.13189327194595
742,56.5488806531204,51.4858097020578,0.381262818710135,4.94401749445705,8.15520562722718,8.14176977711303
743,56.5669457497469,51.4983749548801,0.384492966170269,4.94574188286787,8.16368391394773,8.14849469073087
744,56.5824719099666,51.5120454428207,0.387420066869482,4.94965683332121,8.17083565009589,8.15968919980028
745,56.6011424716318,51.5225213080786,0.390604119556326,4.95235571513203,8.17851637878292,8.16964763860761
746,56.6192008040421,51.5360978446044,0.393383222049626,4.95514923945756,8.18741348431214,8.1796318203146
747,56.6382235958593,51.5460493142625,0.39628034800071,4.95693969400452,8.19640773599199,8.18841635089715
748,56.6553210086725,51.5592672448249,0.399727682088402,4.96145774602141,8.20499378129829,8.19868153582655
749,56.6715217269314,51.5709742415732,0.403988756762115,4.96346779696932,8.21300427099301,8.20913276778665
750,56.6900464985445,51.5822569707984,0.408529255354659,4.96713682819983,8.22181937257165,8.21864743764695
751,56.7065472281881,51.5955308190637,0.411808041203554,4.97007848704324,8.23117230975383,8.22661994566767
752,56.7255173292278,51.6076603204438,0.415478064918484,4.97223781066986,8.24061017022295,8.23915768946535
753,56.7406027247963,51.6189885540542,0.418330398724742,4.97583362125181,8.24954695327357,8.24757692794533
754,56.7599642995145,51.6292528629554,0.421013991796337,4.97870270178052,8.25723235038938,8.25756947000729
755,56.7764905514555,51.6427221759705,0.422820598840801,4.98158301675306,8.26545372151895,8.26767062550544
756,56.793411056418,51.653833960086,0.425460978207282,4.98400900428564,8.27365330142627,8.27652544700253
757,56.8110310373525,51.6666803921457,0.428563852918784,4.98701929875373,8.28155333445335,8.28617787556494
758,56.8265101067859,51.6762932226354,0.43225002470737,4.9899872601053,8.28738261082203,8.29599307487909
759,56.8464841667259,51.689358483437,0.43588619602497,4.99450686223985,8.29685788128418,8.3056767093119
760,56.8666712043881,51.700607059392,0.440140673056089,4.99656282042016,8.30532006962679,8.31400056058122
761,56.8832710721115,51.713253054937,0.444061598938006,4.99984672372097,8.31293453573807,8.32393240228171
762,56.8994795041735,51.7243674804621,0.449408682769825,5.00259823286153,8.32090971766126,8.33273645863197
763,56.9168891085767,51.7352888368763,0.454180076735755,5.00650912010758,8.33058961404165,8.34221831063853
764,56.9338815318573,51.7463244061503,0.457909011394475,5.00943663840656,8.3361304005009,8.35271092509211
765,56.9497403782363,51.7572281026485,0.461049526722657,5.01118718961224,8.34522441165126,8.36064343116973
766,56.9663554295343,51.7682887733713,0.464601454405078,5.01585791422476,8.35510166153122,8.37030317945276
767,56.9850131385654,51.7811991685479,0.468235147887297,5.01860907799301,8.36375548132171,8.37952198721332
768,57.0035224461913,51.791354312395,0.471953489403154,5.02046591165908,8.37281012642253,8.39011320992238
769,57.020122080642,51.8028038988829,0.475759497559236,5.02431767414091,8.38214444300367,8.39971249649039
770,57.0358982256334,51.8146767920367,0.479595456982396,5.02733280851536,8.39075671067238,8.40775378200178
771,57.0525846442997,51.8268052133374,0.484161914118486,5.02986484593321,8.40019547647149,8.4188908869
772,57.0692733715143,51.8394460644725,0.489998473041375,5.03447954047137,8.40975324075457,8.43037620381637
773,57.0865513748331,51.8498409858855,0.495203003094388,5.03664622476778,8.41586805056738,8.4389854011043
774,57.1024978945699,51.8630208970006,0.500624943816308,5.03986634900799,8.42245226997898,8.44946395585779
775,57.1187165594107,51.8732774486049,0.505029633777132,5.04360736406401,8.43140839942713,8.45785019853853
776,57.1359117786529,51.8874982028484,0.508212790661988,5.04584302693434,8.43948679256654,8.4650018365366
777,57.1521570793566,51.8970102348001,0.511961647173709,5.04970030981461,8.44927402984324,8.47670589322034
778,57.1657155251317,51.9123318579794,0.514775760562025,5.05227044970957,8.4585346690353,8.48608627452658
779,57.1845702478241,51.9216096254347,0.518187354036692,5.05581244392223,8.46572277440407,8.49584458500232
780,57.2006487608973,51.9351561178916,0.519228986138987,5.05944979728928,8.47356144195268,8.50693477519839
781,57.2166612296893,51.9455493720931,0.520475341189375,5.06245379938419,8.48201251905636,8.51250777111776
782,57.2334854165113,51.9583959715701,0.521833484342704,5.06557024127502,8.48948323150524,8.52359755406889
783,57.2524631256343,51.9701507219777,0.52278076818274,5.06844577786072,8.49924739051895,8.53009371342828
784,57.2687875806156,51.9823130704332,0.523670313055058,5.0727429919214,8.50904890188278,8.5418550569001
785,57.2837230891825,51.9934959015101,0.524323342994959,5.07545864574005,8.51936963153783,8.55206536018416
786,57.301127799144,52.0058897633466,0.524981196965202,5.07812958553384,8.52611658334484,8.56147637083979
787,57.3185635290934,52.0165335956109,0.525540025280435,5.08104426748934,8.53451129591382,8.5698893397606
788,57.335655479271,52.0281934147048,0.526299269075714,5.08537951872096,8.54376528149994,8.57749963736685
789,57.351536250398,52.0391810458236,0.527064690422963,5.08796542061796,8.5521673353588,8.58740202498577
790,57.3685187130514,52.0521990387756,0.527836378072633,5.09078822020137,8.56133139056121,8.59704391641209
791,57.3881070125303,52.0621106869417,0.529396675387302,5.09541455246393,8.56750449256095,8.60602077875475
792,57.4043288577718,52.0756685132891,0.530189953788007,5.09778721065995,8.57412810130308,8.61582961856104
793,57.4198852225624,52.0863727320303,0.532254976069237,5.10128958118197,8.58324963489789,8.62409865158322
794,57.4363755157172,52.0974686031867,0.534754096428447,5.1038276583345,8.59278973119175,8.6343696954386
795,57.4542185802201,52.1088681708531,0.537236831701371,5.10694103450998,8.59967427045682,8.64037451250241
796,57.4690530639421,52.1189746011431,0.53997564305952,5.11075070157779,8.60635636503402,8.65114496545258
797,57.4893671762801,52.1343273609101,0.543043035312507,5.11381764474372,8.6157424198335,8.66050017266662
798,57.5051014945574,52.1432670747746,0.545966237166373,5.11664822165769,8.62584181103367,8.67057105083997
799,57.5225476154633,52.1579481857456,0.549944947650747,5.12047386047926,8.6343227607218,8.67919116146404
800,57.5403810199233,52.1662241117146,0.553772231644545,5.12292230862343,8.64382182545138,8.68701436344355
801,57.5578744033542,52.1805296823987,0.557466462473561,5.12587866091657,8.65031240808952,8.69652066556355
802,57.5723228839107,52.1894803304757,0.560868310471419,5.12940271207196,8.65798083312452,8.70535960410345
803,57.5893471858912,52.2022179232393,0.563783402217688,5.13274802198194,8.66538399143173,8.71399570294624
804,57.6063161910587,52.2126156329306,0.566555752214093,5.13523964765922,8.67480785105532,8.72365689942751
805,57.6213513538142,52.2231596514714,0.569439696512408,5.13884591800113,8.6832681473529,8.73308639434602
806,57.6388129588622,52.236568324412,0.57277097843339,5.14187234267643,8.68868149689466,8.74261343234352
807,57.6578113983822,52.2451322788423,0.576168294002644,5.14531802347096,8.69767078881205,8.74970003463972
808,57.6768819760258,52.2602695378296,0.579245400701312,5.14850920495324,8.70468969731932,8.76073506982957
809,57.6914392368581,52.2688867870677,0.582004389166002,5.15088741192946,8.71234233525846,8.76957924952753
810,57.7101800880122,52.2826900715952,0.584917184835165,5.15426828814189,8.71987613220824,8.77838111360594
811,57.7271799773155,52.2916154679472,0.587703281701435,5.15807423744669,8.72866209405361,8.78741670137146
812,57.7431423220986,52.3062067435563,0.589508929121109,5.16127047908101,8.73846860449872,8.7945962270658
813,57.7607065777666,52.3163680418456,0.592131709132415,5.16525885672114,8.74781395673954,8.8056422234581
814,57.7757852119359,52.328140003112,0.593890331185509,5.1685058979925,8.75559585869994,8.81663980673988
815,57.7949447382874,52.3416249757435,0.596699740439355,5.17041806048924,8.76375500170006,8.82409804780229
816,57.8090759413577,52.3505763295469,0.598254660977793,5.17399439788196,8.77239549598121,8.8325898389507
817,57.8263266916479,52.3638410982848,0.601414517585219,5.17807592515213,8.78004049034844,8.84340699624997
818,57.8470233156858,52.3735131609693,0.604642980830739,5.18097378928267,8.78829292396837,8.85228764069195
819,57.8661612893477,52.3853985902595,0.608723042508252,5.18320945152526,8.79681415968949,8.85858818522884
820,57.8835451196324,52.3969634753621,0.612461352094473,5.18650801699061,8.80580085335032,8.86851919268397
821,57.8994059514374,52.4081823471166,0.616518556125933,5.19042189116253,8.81229804795354,8.87857965793144
822,57.914181866798,52.4216204522948,0.620087144795001,5.19313599315535,8.81940499601477,8.88615309112558
823,57.9325702088453,52.4303842855918,0.622204603476895,5.19727136803649,8.8270143572464,8.89673392053767
824,57.9484362704555,52.4441162249364,0.625517298212558,5.19930310578964,8.83461940068839,8.90457073695892
825,57.9665922035886,52.4550197737008,0.62758476876329,5.20234688084689,8.84294681003159,8.91326937546819
826,57.9829945834155,52.4659106396465,0.630560340748321,5.20620477645356,8.85163762361759,8.92407338683099
827,57.9997789401003,52.477113835662,0.633139652460424,5.20939110318269,8.85784230771605,8.93041812398143
828,58.0142782708802,52.4888518996725,0.636926344501687,5.21281260611134,8.86804120116427,8.94118053379629
829,58.0311545694807,52.5006421154573,0.639114426979504,5.21611172695508,8.87424058266366,8.94884731433926
830,58.0498853676513,52.5094641851057,0.642810838543229,5.21959311213738,8.88459126654615,8.96064422105468
831,58.0668192792804,52.5222112002209,0.646268229374968,5.22264583742477,8.89162659360181,8.96709790011434
832,58.0842248417126,52.5321488879415,0.649957942634449,5.22638769348877,8.89950761806141,8.97800140818453
833,58.1004720838733,52.5468294166579,0.654172171487893,5.22951742806888,8.90909238007522,8.98717055741256
834,58.1175645918391,52.5545281246935,0.658962520286098,5.23301795300291,8.91701253487691,8.99548451887449
835,58.1346491664794,52.5694751103265,0.663256335223239,5.2363185739786,8.92479617109268,9.00509054592602
836,58.1504001385204,52.5767435061982,0.666331627084627,5.23953430005414,8.93235351985897,9.01417366107566
837,58.1684672728563,52.5894462825297,0.670430981958625,5.2443308216093,8.93951170413818,9.02226196065168
838,58.1841057680833,52.6002015224799,0.672843872812967,5.24720374659649,8.94845737468184,9.02951411395967
839,58.2008692199221,52.611638743875,0.67731987186842,5.24967710395868,8.95642283642903,9.03789392014454
840,58.2147994962717,52.6237169258528,0.679595176242276,5.2530885304754,8.96272533687628,9.0470343954504
841,58.2339893928867,52.6329732248217,0.683173381516133,5.2576460952159,8.97045713983746,9.05426346738237
842,58.2504731679578,52.6467168531503,0.686575493290265,5.26041016962819,8.97967045861543,9.06321725170157
843,58.2676460396149,52.6553207633304,0.690584761028845,5.26267394929059,8.98793510543856,9.07175275312093
844,58.2823104748872,52.6705841436039,0.694085731503091,5.26686487139555,8.99369205399372,9.08122448057316
845,58.2984085417456,52.6781817753119,0.697546269520788,5.26967941466679,9.00205096464222,9.08760790721819
